Date,Mitsubishi_UFJ_Financial_Group.Price.Change
2024-01-25 00:00:00+09:00,-8.247519153612757
2024-01-26 00:00:00+09:00,-21.346520932373323
2024-01-29 00:00:00+09:00,-1.4554446036356694
2024-01-30 00:00:00+09:00,-4.366333813557276
2024-01-31 00:00:00+09:00,24.2574099742385
2024-02-01 00:00:00+09:00,10.673260396980822
2024-02-02 00:00:00+09:00,7.76237119477355
2024-02-05 00:00:00+09:00,26.198004927665124
2024-02-06 00:00:00+09:00,-12.613854313203547
2024-02-07 00:00:00+09:00,0.0
2024-02-08 00:00:00+09:00,-20.376223172755545
2024-02-09 00:00:00+09:00,-3.8811856004238052
2024-02-13 00:00:00+09:00,5.821778209190143
2024-02-14 00:00:00+09:00,-1.4554445525277515
2024-02-15 00:00:00+09:00,-15.039594166638835
2024-02-16 00:00:00+09:00,25.22770549123402
2024-02-19 00:00:00+09:00,46.08907709137634
2024-02-20 00:00:00+09:00,-16.98018727022054
2024-02-21 00:00:00+09:00,-7.7623706741360365
2024-02-22 00:00:00+09:00,-2.910889327285986
2024-02-26 00:00:00+09:00,14.554445776608873
2024-02-27 00:00:00+09:00,18.92078049843144
2024-02-28 00:00:00+09:00,-18.920781062199467
2024-02-29 00:00:00+09:00,19.405929228984405
2024-03-01 00:00:00+09:00,44.63363702841457
2024-03-04 00:00:00+09:00,-5.821778277366093
2024-03-05 00:00:00+09:00,24.257410696371835
2024-03-06 00:00:00+09:00,15.524743227223325
2024-03-07 00:00:00+09:00,0.48514820008017523
2024-03-08 00:00:00+09:00,15.039593790091658
2024-03-11 00:00:00+09:00,-54.82174398461166
2024-03-12 00:00:00+09:00,0.0
2024-03-13 00:00:00+09:00,-38.81185427556352
2024-03-14 00:00:00+09:00,-1.4554446571751214
2024-03-15 00:00:00+09:00,1.4554447010532385
2024-03-18 00:00:00+09:00,10.188112580430243
2024-03-19 00:00:00+09:00,-2.425741092663202
2024-03-21 00:00:00+09:00,27.65344607015095
2024-03-22 00:00:00+09:00,19.4059275271145
2024-03-25 00:00:00+09:00,-16.00989066886973
2024-03-26 00:00:00+09:00,-20.861372726864374
2024-03-27 00:00:00+09:00,0.9702964311645701
2024-03-28 00:00:00+09:00,-5.898751145154847
2024-03-29 00:00:00+09:00,0.9831252362650957
2024-04-01 00:00:00+09:00,-60.95376417485386
2024-04-02 00:00:00+09:00,-15.238440892974722
2024-04-03 00:00:00+09:00,20.645629276703858
2024-04-04 00:00:00+09:00,21.137192176340932
2024-04-05 00:00:00+09:00,11.30594037111291
2024-04-08 00:00:00+09:00,13.763752650444303
2024-04-09 00:00:00+09:00,-1.966250378634868
