Date,Nikkei_225.Percent.Change,Nikkei_225.High.Low.Diff
2023-12-06 00:00:00+09:00,1.56997719045425,538.0390625
2023-12-07 00:00:00+09:00,-0.9268912836390739,381.1796875
2023-12-08 00:00:00+09:00,-0.8975678013659816,398.96875
2023-12-11 00:00:00+09:00,0.3879093494189312,282.978515625
2023-12-12 00:00:00+09:00,-0.7972454438987969,371.890625
2023-12-13 00:00:00+09:00,-0.14289423978179427,240.08984375
2023-12-14 00:00:00+09:00,-1.047613315044732,605.51171875
2023-12-15 00:00:00+09:00,0.6409848637191001,389.66796875
2023-12-18 00:00:00+09:00,-0.03127934300982378,249.34765625
2023-12-19 00:00:00+09:00,1.3583231289654905,564.9609375
2023-12-20 00:00:00+09:00,0.6233576270881785,356.73828125
2023-12-21 00:00:00+09:00,-0.4097143010751553,240.05078125
2023-12-22 00:00:00+09:00,-0.2672998173016672,223.4921875
2023-12-25 00:00:00+09:00,-0.48027177563079293,192.94140625
2023-12-26 00:00:00+09:00,0.030550134718585625,130.90234375
2023-12-27 00:00:00+09:00,0.44216046707764284,234.23046875
2023-12-28 00:00:00+09:00,0.1856542506667264,160.4921875
2023-12-29 00:00:00+09:00,0.01653160408396,347.5390625
2024-01-04 00:00:00+09:00,0.28692234973411346,606.2109375
2024-01-05 00:00:00+09:00,-0.060177092586755306,310.609375
2024-01-09 00:00:00+09:00,0.17312523381989506,389.9609375
2024-01-10 00:00:00+09:00,1.6089961809100821,653.28125
2024-01-11 00:00:00+09:00,0.5119714665298541,307.98828125
2024-01-12 00:00:00+09:00,-0.06892675922880151,477.41015625
2024-01-15 00:00:00+09:00,0.7511563651192376,463.91015625
2024-01-16 00:00:00+09:00,-0.8076468914922675,368.1484375
2024-01-17 00:00:00+09:00,-1.0388502672689708,762.69921875
2024-01-18 00:00:00+09:00,0.2683588366257907,356.83984375
2024-01-19 00:00:00+09:00,0.13797173607926635,286.16015625
2024-01-22 00:00:00+09:00,0.6966632189932722,345.890625
2024-01-23 00:00:00+09:00,-0.2396660234381611,548.44140625
2024-01-24 00:00:00+09:00,-0.5195009144095695,366.5
2024-01-25 00:00:00+09:00,0.06441895013075795,399.8203125
2024-01-26 00:00:00+09:00,-0.6997463753020582,372.8203125
2024-01-29 00:00:00+09:00,0.5937639677249981,373.1015625
2024-01-30 00:00:00+09:00,-0.36130770077506325,209.72265625
2024-01-31 00:00:00+09:00,1.5072786200234718,587.953125
2024-02-01 00:00:00+09:00,0.008060149762572721,221.7578125
2024-02-02 00:00:00+09:00,-0.2537069785690663,357.48046875
2024-02-05 00:00:00+09:00,-0.1789699862206196,239.62109375
