Date,Shin_Etsu_Chemical.Price.Change
2023-11-20 00:00:00+09:00,-71.83085937499982
2023-11-21 00:00:00+09:00,-23.615625000000364
2023-11-22 00:00:00+09:00,38.37538989130826
2023-11-24 00:00:00+09:00,-5.903906362162161
2023-11-27 00:00:00+09:00,-7.871874999999818
2023-11-28 00:00:00+09:00,-18.695701342609937
2023-11-29 00:00:00+09:00,27.551562499999818
2023-11-30 00:00:00+09:00,52.15116988889804
2023-12-01 00:00:00+09:00,-0.9839842998653694
2023-12-04 00:00:00+09:00,-35.423437500000546
2023-12-05 00:00:00+09:00,-64.94296619335091
2023-12-06 00:00:00+09:00,109.22226354081613
2023-12-07 00:00:00+09:00,-113.15820089052613
2023-12-08 00:00:00+09:00,-47.23124999999982
2023-12-11 00:00:00+09:00,-63.958984375
2023-12-12 00:00:00+09:00,-18.69570275211663
2023-12-13 00:00:00+09:00,0.0
2023-12-14 00:00:00+09:00,44.27929772434891
2023-12-15 00:00:00+09:00,26.567578608003714
2023-12-18 00:00:00+09:00,-61.99101562499982
2023-12-19 00:00:00+09:00,-49.19921965105368
2023-12-20 00:00:00+09:00,164.32539062500018
2023-12-21 00:00:00+09:00,29.519528641195393
2023-12-22 00:00:00+09:00,99.38242016884487
2023-12-25 00:00:00+09:00,-112.17421875000036
2023-12-26 00:00:00+09:00,36.407420621911115
2023-12-27 00:00:00+09:00,-11.807812096739326
2023-12-28 00:00:00+09:00,102.33436641483513
2023-12-29 00:00:00+09:00,41.32734236363467
2024-01-04 00:00:00+09:00,83.638671875
2024-01-05 00:00:00+09:00,134.80585462818271
2024-01-09 00:00:00+09:00,-106.27030870069302
2024-01-10 00:00:00+09:00,87.57460624409032
2024-01-11 00:00:00+09:00,7.871874860639764
2024-01-12 00:00:00+09:00,10.823827937886563
2024-01-15 00:00:00+09:00,101.35038548694774
2024-01-16 00:00:00+09:00,-53.135156250000364
2024-01-17 00:00:00+09:00,-95.44648437500018
2024-01-18 00:00:00+09:00,32.47148380723138
2024-01-19 00:00:00+09:00,75.76679426722058
2024-01-22 00:00:00+09:00,21.647655518243482
2024-01-23 00:00:00+09:00,-15.74375080169284
2024-01-24 00:00:00+09:00,-11.807812099837975
2024-01-25 00:00:00+09:00,65.92695089456902
2024-01-26 00:00:00+09:00,-68.87890029535083
2024-01-29 00:00:00+09:00,109.22226370678345
2024-01-30 00:00:00+09:00,83.63866902347763
2024-01-31 00:00:00+09:00,65.92695312500018
2024-02-01 00:00:00+09:00,-21.647656250000182
2024-02-02 00:00:00+09:00,34.439453125
2024-02-05 00:00:00+09:00,-137.7578125
2024-02-06 00:00:00+09:00,-31.487499460834442
2024-02-07 00:00:00+09:00,65.92695537035615
2024-02-08 00:00:00+09:00,79.70272902035049
2024-02-09 00:00:00+09:00,-37.3914075073053
2024-02-13 00:00:00+09:00,43.295312499999454
2024-02-14 00:00:00+09:00,-41.32734512913976
2024-02-15 00:00:00+09:00,48.21523593419079
2024-02-16 00:00:00+09:00,-79.70273565103707
2024-02-19 00:00:00+09:00,-61.99101263745797
2024-02-20 00:00:00+09:00,-3.9359374362347808
2024-02-21 00:00:00+09:00,54.119140625
2024-02-22 00:00:00+09:00,33.45546927628129
2024-02-26 00:00:00+09:00,-17.711718476027272
2024-02-27 00:00:00+09:00,-9.839843902018401
2024-02-28 00:00:00+09:00,-23.615624631253922
2024-02-29 00:00:00+09:00,41.32734246565269
2024-03-01 00:00:00+09:00,151.53358461326752
2024-03-04 00:00:00+09:00,-61.99101746895121
2024-03-05 00:00:00+09:00,-34.439451568548066
2024-03-06 00:00:00+09:00,44.279296875
2024-03-07 00:00:00+09:00,-196.79686895036411
2024-03-08 00:00:00+09:00,70.84687286024018
2024-03-11 00:00:00+09:00,-15.743749020990435
2024-03-12 00:00:00+09:00,179.08514797430325
2024-03-13 00:00:00+09:00,-28.535545135957364
2024-03-14 00:00:00+09:00,-15.743750000000546
2024-03-15 00:00:00+09:00,68.8789073067228
2024-03-18 00:00:00+09:00,136.77381994652842
2024-03-19 00:00:00+09:00,38.3753883491745
2024-03-21 00:00:00+09:00,22.631639643886956
2024-03-22 00:00:00+09:00,-0.9839843181734977
2024-03-25 00:00:00+09:00,-131.85389655671315
2024-03-26 00:00:00+09:00,91.51054952746199
2024-03-27 00:00:00+09:00,-2.9519529531462467
2024-03-28 00:00:00+09:00,-80.29146266178486
2024-03-29 00:00:00+09:00,-1.9825053520007714
2024-04-01 00:00:00+09:00,-246.8219168636606
2024-04-02 00:00:00+09:00,-32.71133766515868
2024-04-03 00:00:00+09:00,-5.9475160495112505
2024-04-04 00:00:00+09:00,-83.26522369816212
2024-04-05 00:00:00+09:00,-71.37019128465454
2024-04-08 00:00:00+09:00,-37.66760080421318
2024-04-09 00:00:00+09:00,164.54794669693274
2024-04-10 00:00:00+09:00,23.79006377991209
2024-04-11 00:00:00+09:00,80.29146650121857
2024-04-12 00:00:00+09:00,-107.05528611546924
2024-04-15 00:00:00+09:00,89.21273883468075
2024-04-16 00:00:00+09:00,-89.2127391960048
2024-04-17 00:00:00+09:00,3.9650107572306297
2024-04-18 00:00:00+09:00,98.13401500417604
2024-04-19 00:00:00+09:00,-123.90658539958622
2024-04-22 00:00:00+09:00,70.37894113863695
2024-04-23 00:00:00+09:00,-6.938768367177545
2024-04-24 00:00:00+09:00,73.35269755428453
2024-04-25 00:00:00+09:00,-81.28271809482976
2024-04-26 00:00:00+09:00,30.728833346782267
2024-04-30 00:00:00+09:00,163.556684369325
2024-05-01 00:00:00+09:00,-100.1165185852351
2024-05-02 00:00:00+09:00,38.65885454713862
2024-05-07 00:00:00+09:00,-90.20398906673472
2024-05-08 00:00:00+09:00,-108.04654302984909
