Date,Tokio_Marine_Holdings.Price.Change
2024-02-08 00:00:00+09:00,3.8890927639172332
2024-02-09 00:00:00+09:00,-47.64139068785698
2024-02-13 00:00:00+09:00,208.06647086706516
2024-02-14 00:00:00+09:00,-79.72640731534102
2024-02-15 00:00:00+09:00,1.944546590550999
2024-02-16 00:00:00+09:00,-35.97411080492748
2024-02-19 00:00:00+09:00,51.530482608236525
2024-02-20 00:00:00+09:00,-86.53232152769851
2024-02-21 00:00:00+09:00,-47.6413910399433
2024-02-22 00:00:00+09:00,-3.889092994888415
2024-02-26 00:00:00+09:00,120.56187413673979
2024-02-27 00:00:00+09:00,18.473192695429134
2024-02-28 00:00:00+09:00,-29.168196950171478
2024-02-29 00:00:00+09:00,-23.33455924360169
2024-03-01 00:00:00+09:00,68.05912703918875
2024-03-04 00:00:00+09:00,-28.19592348662627
2024-03-05 00:00:00+09:00,31.112746001587766
2024-03-06 00:00:00+09:00,38.89093024490376
2024-03-07 00:00:00+09:00,25.279105502521816
2024-03-08 00:00:00+09:00,25.27910451853495
2024-03-11 00:00:00+09:00,-102.08869620685982
2024-03-12 00:00:00+09:00,23.33455626984596
2024-03-13 00:00:00+09:00,-45.6968393617808
2024-03-14 00:00:00+09:00,29.168197302509725
2024-03-15 00:00:00+09:00,91.39368272569482
2024-03-18 00:00:00+09:00,54.44730403873473
2024-03-19 00:00:00+09:00,106.95005040322576
2024-03-21 00:00:00+09:00,36.946379862815775
2024-03-22 00:00:00+09:00,-20.417737329821648
2024-03-25 00:00:00+09:00,-106.9500581267348
2024-03-26 00:00:00+09:00,1.9445464017662744
2024-03-27 00:00:00+09:00,29.168196477809943
2024-03-28 00:00:00+09:00,24.63023158482156
2024-03-29 00:00:00+09:00,-31.52669851380051
2024-04-01 00:00:00+09:00,-147.78139385443683
2024-04-02 00:00:00+09:00,34.482323507152614
2024-04-03 00:00:00+09:00,-12.807721027730622
2024-04-04 00:00:00+09:00,111.32865054130707
2024-04-05 00:00:00+09:00,68.96464987362106
2024-04-08 00:00:00+09:00,30.541487237198453
2024-04-09 00:00:00+09:00,36.45274528169557
2024-04-10 00:00:00+09:00,-28.571068126811042
2024-04-11 00:00:00+09:00,48.27525487791354
2024-04-12 00:00:00+09:00,-15.763348391217733
2024-04-15 00:00:00+09:00,133.00325574339968
2024-04-16 00:00:00+09:00,-128.07720736799547
2024-04-17 00:00:00+09:00,-71.92027618314751
2024-04-18 00:00:00+09:00,82.75758299109111
2024-04-19 00:00:00+09:00,-28.571070609806156
2024-04-22 00:00:00+09:00,51.23088368604931
2024-04-23 00:00:00+09:00,18.718976930462304
2024-04-24 00:00:00+09:00,100.49134480827342
2024-04-25 00:00:00+09:00,-46.30483488841128
2024-04-26 00:00:00+09:00,83.74279232328627
2024-04-30 00:00:00+09:00,25.615442170907045
2024-05-01 00:00:00+09:00,-11.822511483887865
2024-05-02 00:00:00+09:00,73.89069993425073
2024-05-07 00:00:00+09:00,-49.26046662283443
2024-05-08 00:00:00+09:00,-74.8759089543264
2024-05-09 00:00:00+09:00,32.51190545432564
2024-05-10 00:00:00+09:00,52.21609428457941
2024-05-13 00:00:00+09:00,-33.49711471051705
2024-05-14 00:00:00+09:00,-47.29004537308174
2024-05-15 00:00:00+09:00,20.68939573262378
2024-05-16 00:00:00+09:00,-19.7041849179559
2024-05-17 00:00:00+09:00,29.556277391387084
2024-05-20 00:00:00+09:00,73.8906986304919
2024-05-21 00:00:00+09:00,-227.5833471982287
2024-05-22 00:00:00+09:00,36.45274312685251
2024-05-23 00:00:00+09:00,58.12734821707363
2024-05-24 00:00:00+09:00,67.97943768168534
2024-05-27 00:00:00+09:00,99.50613423288814
2024-05-28 00:00:00+09:00,3.940837134717185
2024-05-29 00:00:00+09:00,-2.955627885422473
2024-05-30 00:00:00+09:00,29.556278765537172
2024-05-31 00:00:00+09:00,85.71320721184838
2024-06-03 00:00:00+09:00,64.03860417890428
2024-06-04 00:00:00+09:00,-96.55050578667124
2024-06-05 00:00:00+09:00,-48.27525546190009
2024-06-06 00:00:00+09:00,-5.911255580357647
2024-06-07 00:00:00+09:00,7.881674074329567
2024-06-10 00:00:00+09:00,93.59488177773164
2024-06-11 00:00:00+09:00,-2.9556278524905792
2024-06-12 00:00:00+09:00,-0.9852092489336428
2024-06-13 00:00:00+09:00,-167.48558535213306
2024-06-14 00:00:00+09:00,70.93507043304544
2024-06-17 00:00:00+09:00,-125.12157395971917
2024-06-18 00:00:00+09:00,-39.408370787838976
2024-06-19 00:00:00+09:00,66.00902363866771
2024-06-20 00:00:00+09:00,-9.852093122982296
2024-06-21 00:00:00+09:00,-22.659812674177374
2024-06-24 00:00:00+09:00,24.630233101222984
2024-06-25 00:00:00+09:00,192.11581389219282
2024-06-26 00:00:00+09:00,47.2900472914871
2024-06-27 00:00:00+09:00,3.9408372424777554
2024-06-28 00:00:00+09:00,103.44697290018757
2024-07-01 00:00:00+09:00,56.156929876235154
2024-07-02 00:00:00+09:00,139.89971802566288
