Date,Hitachi.Price.Change
2024-08-15 00:00:00+09:00,5.968365672620621
2024-08-16 00:00:00+09:00,123.3462260928959
2024-08-19 00:00:00+09:00,-49.73637970400523
2024-08-20 00:00:00+09:00,-48.741652685964254
2024-08-21 00:00:00+09:00,63.66256789644467
2024-08-22 00:00:00+09:00,-0.994727605836033
2024-08-23 00:00:00+09:00,-41.77855888042677
2024-08-26 00:00:00+09:00,-25.862917243010997
2024-08-27 00:00:00+09:00,-9.94727576734067
2024-08-28 00:00:00+09:00,85.54657553025481
2024-08-29 00:00:00+09:00,45.757470351843494
2024-08-30 00:00:00+09:00,108.42530855219411
2024-09-02 00:00:00+09:00,-16.91036976293617
2024-09-03 00:00:00+09:00,-0.9947276071693523
2024-09-04 00:00:00+09:00,-58.688927205403616
2024-09-05 00:00:00+09:00,45.75747086142428
2024-09-06 00:00:00+09:00,-95.49385171531185
2024-09-09 00:00:00+09:00,109.42003580228811
2024-09-10 00:00:00+09:00,29.841827947443107
2024-09-11 00:00:00+09:00,-43.76801628764588
2024-09-12 00:00:00+09:00,-7.957821066337601
2024-09-13 00:00:00+09:00,10.942003615359226
2024-09-17 00:00:00+09:00,0.0
2024-09-18 00:00:00+09:00,11.936731288858937
2024-09-19 00:00:00+09:00,97.48330382383301
2024-09-20 00:00:00+09:00,-27.852373908547634
2024-09-24 00:00:00+09:00,55.70474635713845
2024-09-25 00:00:00+09:00,-22.878734958307177
2024-09-26 00:00:00+09:00,66.64674868189786
2024-09-27 00:00:00+09:00,41.0
2024-09-30 00:00:00+09:00,-49.0
2024-10-01 00:00:00+09:00,82.0
2024-10-02 00:00:00+09:00,35.0
2024-10-03 00:00:00+09:00,-186.0
2024-10-04 00:00:00+09:00,-21.0
2024-10-07 00:00:00+09:00,18.0
2024-10-08 00:00:00+09:00,-3.0
2024-10-09 00:00:00+09:00,-34.0
2024-10-10 00:00:00+09:00,-63.0
2024-10-11 00:00:00+09:00,-32.0
2024-10-15 00:00:00+09:00,33.0
2024-10-16 00:00:00+09:00,30.0
2024-10-17 00:00:00+09:00,2.0
2024-10-18 00:00:00+09:00,-42.0
2024-10-21 00:00:00+09:00,-91.0
2024-10-22 00:00:00+09:00,-57.0
2024-10-23 00:00:00+09:00,43.0
2024-10-24 00:00:00+09:00,143.0
2024-10-25 00:00:00+09:00,70.0
2024-10-28 00:00:00+09:00,39.0
2024-10-29 00:00:00+09:00,29.0
2024-10-30 00:00:00+09:00,94.0
2024-10-31 00:00:00+09:00,72.0
2024-11-01 00:00:00+09:00,-121.0
2024-11-05 00:00:00+09:00,-50.0
2024-11-06 00:00:00+09:00,140.0
2024-11-07 00:00:00+09:00,117.0
2024-11-08 00:00:00+09:00,59.0
2024-11-11 00:00:00+09:00,42.0
2024-11-12 00:00:00+09:00,-81.0
2024-11-13 00:00:00+09:00,-59.0
2024-11-14 00:00:00+09:00,5.0
2024-11-15 00:00:00+09:00,-33.0
2024-11-18 00:00:00+09:00,18.0
2024-11-19 00:00:00+09:00,-8.0
2024-11-20 00:00:00+09:00,-46.0
2024-11-21 00:00:00+09:00,-49.0
