Date,Sony.Price.Change
2023-12-06 00:00:00+09:00,92.073899861065
2023-12-07 00:00:00+09:00,-36.241854417707145
2023-12-08 00:00:00+09:00,4.897547925741492
2023-12-11 00:00:00+09:00,24.48773847558732
2023-12-12 00:00:00+09:00,-11.754115192436984
2023-12-13 00:00:00+09:00,15.672153804866412
2023-12-14 00:00:00+09:00,11.754115351924156
2023-12-15 00:00:00+09:00,44.07793346880271
2023-12-18 00:00:00+09:00,-21.549210160731036
2023-12-19 00:00:00+09:00,30.36479676269164
2023-12-20 00:00:00+09:00,4.897548163720785
2023-12-21 00:00:00+09:00,17.63117194968936
2023-12-22 00:00:00+09:00,-17.631172424010856
2023-12-25 00:00:00+09:00,1.9590189863993146
2023-12-26 00:00:00+09:00,0.9795095465483428
2023-12-27 00:00:00+09:00,23.508229771832703
2023-12-28 00:00:00+09:00,24.487740489924363
2023-12-29 00:00:00+09:00,1.9590191481988768
2024-01-04 00:00:00+09:00,-46.03694773321149
2024-01-05 00:00:00+09:00,23.508230708997417
2024-01-09 00:00:00+09:00,1.9590191476527252
2024-01-10 00:00:00+09:00,87.1763578449345
2024-01-11 00:00:00+09:00,14.692643297267296
2024-01-12 00:00:00+09:00,14.692642866235929
2024-01-15 00:00:00+09:00,-8.8155858731634
2024-01-16 00:00:00+09:00,-20.56970138443694
2024-01-17 00:00:00+09:00,-12.733624117266118
2024-01-18 00:00:00+09:00,-16.65166301941599
2024-01-19 00:00:00+09:00,-2.938528752285947
2024-01-22 00:00:00+09:00,29.385287723026067
2024-01-23 00:00:00+09:00,-19.590190979606177
2024-01-24 00:00:00+09:00,-2.938528716379551
2024-01-25 00:00:00+09:00,-21.549209770114885
2024-01-26 00:00:00+09:00,-48.97548099451069
2024-01-29 00:00:00+09:00,21.549209770114885
2024-01-30 00:00:00+09:00,8.815585984709742
2024-01-31 00:00:00+09:00,40.159891508192686
2024-02-01 00:00:00+09:00,-21.549210708119972
2024-02-02 00:00:00+09:00,6.8565669189874825
2024-02-05 00:00:00+09:00,-14.692643397830125
2024-02-06 00:00:00+09:00,-28.40577756091625
2024-02-07 00:00:00+09:00,-15.67215226180042
2024-02-08 00:00:00+09:00,-2.938528714005315
2024-02-09 00:00:00+09:00,-28.405778269203438
